Date,Google,Microsoft,Apple,log_Google,log_Microsoft,log_Apple,3m,6m,1y,Google3m,Microsoft3m,Apple3m,Google6m,Microsoft6m,Apple6m,Google1y,Microsoft1y,Apple1y,wo3m,b3m,bo3m,wo6m,b6m,bo6m,wo1y,b1y,bo1y,wo3mtracker,b3mtracker,bo3mtracker,wo6mtracker,b6mtracker,bo6mtracker,wo1ytracker,b1ytracker,bo1ytracker,wo3matmc,b3matmc,bo3matmc,wo6matmc,b6matmc,bo6matmc,wo1yatmc,b1yatmc,bo1yatmc,wo3mcpn,b3mcpn,bo3mcpn,wo6mcpn,b6mcpn,bo6mcpn,wo1ycpn,b1ycpn,bo1ycpn,wo3matmp,b3matmp,bo3matmp,wo6matmp,b6matmp,bo6matmp,wo1yatmp,b1yatmp,bof1yatmp
28/10/2004,4.814454,28.01,0.931964,-0.60%,-0.06%,0.17%,26/01/2005,26/04/2005,23/10/2005,0.98,0.93,1.38,1.13,0.88,1.39,1.80,0.89,2.15,0.93,1.10,1.38,0.88,1.13,1.39,0.89,1.62,2.15,0.93,1.10,1.38,0.88,1.13,1.39,0.89,1.62,2.15,0.00,0.62,1.15,0.00,0.10,0.38,0.00,0.13,0.39,1.00,1.62,2.15,1.00,1.10,1.38,1.00,1.13,1.39,0.11,0.00,0.00,0.07,0.00,0.00,0.12,0.00,0.00
29/10/2004,4.748203,27.969999,0.935714,1.21%,0.17%,0.04%,27/01/2005,27/04/2005,24/10/2005,0.99,0.93,1.39,1.15,0.89,1.37,1.83,0.90,2.17,0.93,1.10,1.39,0.89,1.14,1.37,0.90,1.63,2.17,0.93,1.10,1.39,0.89,1.14,1.37,0.90,1.63,2.17,0.00,0.63,1.17,0.00,0.10,0.39,0.00,0.14,0.37,1.00,1.63,2.17,1.00,1.10,1.39,1.00,1.14,1.37,0.10,0.00,0.00,0.07,0.00,0.00,0.11,0.00,0.00
01/11/2004,4.882449,28.08,0.936607,-0.26%,0.25%,0.86%,30/01/2005,30/04/2005,27/10/2005,1.00,0.94,1.47,1.12,0.89,1.37,1.80,0.88,2.11,0.94,1.13,1.47,0.89,1.13,1.37,0.88,1.60,2.11,0.94,1.13,1.47,0.89,1.13,1.37,0.88,1.60,2.11,0.00,0.60,1.11,0.00,0.13,0.47,0.00,0.13,0.37,1.00,1.60,2.11,1.00,1.13,1.47,1.00,1.13,1.37,0.12,0.00,0.00,0.06,0.00,0.00,0.11,0.00,0.00
02/11/2004,4.853558,28.24,0.955357,-0.72%,0.35%,1.45%,31/01/2005,01/05/2005,28/10/2005,1.00,0.93,1.44,1.14,0.89,1.36,1.84,0.90,2.04,0.93,1.12,1.44,0.89,1.13,1.36,0.90,1.59,2.04,0.93,1.12,1.44,0.89,1.13,1.36,0.90,1.59,2.04,0.00,0.59,1.04,0.00,0.12,0.44,0.00,0.13,0.36,1.00,1.59,2.04,1.00,1.12,1.44,1.00,1.13,1.36,0.10,0.00,0.00,0.07,0.00,0.00,0.11,0.00,0.00
03/11/2004,4.773856,28.469999,0.987679,-1.61%,0.80%,-0.68%,01/02/2005,02/05/2005,29/10/2005,1.00,0.93,1.40,1.16,0.89,1.32,1.87,0.90,2.08,0.93,1.11,1.40,0.89,1.12,1.32,0.90,1.62,2.08,0.93,1.11,1.40,0.89,1.12,1.32,0.90,1.62,2.08,0.00,0.62,1.08,0.00,0.11,0.40,0.00,0.12,0.32,1.00,1.62,2.08,1.00,1.11,1.40,1.00,1.12,1.32,0.10,0.00,0.00,0.07,0.00,0.00,0.11,0.00,0.00
04/11/2004,4.600257,29,0.972321,-3.77%,0.46%,0.21%,02/02/2005,03/05/2005,30/10/2005,1.12,0.91,1.46,1.22,0.87,1.33,2.01,0.90,2.11,0.91,1.16,1.46,0.87,1.14,1.33,0.90,1.67,2.11,0.91,1.16,1.46,0.87,1.14,1.33,0.90,1.67,2.11,0.00,0.67,1.11,0.00,0.16,0.46,0.00,0.14,0.33,1.00,1.67,2.11,1.00,1.16,1.46,1.00,1.14,1.33,0.10,0.00,0.00,0.09,0.00,0.00,0.13,0.00,0.00
05/11/2004,4.21794,29.309999,0.977143,0.81%,-0.04%,-0.27%,03/02/2005,04/05/2005,31/10/2005,1.25,0.89,1.42,1.35,0.86,1.36,2.20,0.88,2.10,0.89,1.19,1.42,0.86,1.19,1.36,0.88,1.73,2.20,0.89,1.19,1.42,0.86,1.19,1.36,0.88,1.73,2.20,0.00,0.73,1.20,0.00,0.19,0.42,0.00,0.19,0.36,1.00,1.73,2.20,1.00,1.19,1.42,1.00,1.19,1.36,0.12,0.00,0.00,0.11,0.00,0.00,0.14,0.00,0.00
08/11/2004,4.297641,29.280001,0.971071,-0.98%,0.72%,-0.26%,06/02/2005,07/05/2005,03/11/2005,1.14,0.89,1.45,1.32,0.86,1.37,2.24,0.90,2.27,0.89,1.16,1.45,0.86,1.18,1.37,0.90,1.80,2.27,0.89,1.16,1.45,0.86,1.18,1.37,0.90,1.80,2.27,0.00,0.80,1.27,0.00,0.16,0.45,0.00,0.18,0.37,1.00,1.80,2.27,1.00,1.16,1.45,1.00,1.18,1.37,0.10,0.00,0.00,0.11,0.00,0.00,0.14,0.00,0.00
09/11/2004,4.201751,29.77,0.965179,-0.22%,-0.06%,0.56%,07/02/2005,08/05/2005,04/11/2005,1.16,0.88,1.46,1.34,0.84,1.37,2.31,0.90,2.26,0.88,1.17,1.46,0.84,1.18,1.37,0.90,1.82,2.31,0.88,1.17,1.46,0.84,1.18,1.37,0.90,1.82,2.31,0.00,0.82,1.31,0.00,0.17,0.46,0.00,0.18,0.37,1.00,1.82,2.31,1.00,1.17,1.46,1.00,1.18,1.37,0.10,0.00,0.00,0.12,0.00,0.00,0.16,0.00,0.00
10/11/2004,4.180829,29.73,0.977679,3.76%,0.36%,0.43%,08/02/2005,09/05/2005,05/11/2005,1.18,0.88,1.48,1.35,0.84,1.35,2.33,0.91,2.20,0.88,1.18,1.48,0.84,1.18,1.35,0.91,1.81,2.33,0.88,1.18,1.48,0.84,1.18,1.35,0.91,1.81,2.33,0.00,0.81,1.33,0.00,0.18,0.48,0.00,0.18,0.35,1.00,1.81,2.33,1.00,1.18,1.48,1.00,1.18,1.35,0.09,0.00,0.00,0.12,0.00,0.00,0.16,0.00,0.00
11/11/2004,4.558414,29.98,0.9875,-0.24%,-0.01%,0.16%,09/02/2005,10/05/2005,06/11/2005,1.05,0.87,1.42,1.24,0.83,1.32,2.16,0.90,2.17,0.87,1.11,1.42,0.83,1.13,1.32,0.90,1.74,2.17,0.87,1.11,1.42,0.83,1.13,1.32,0.90,1.74,2.17,0.00,0.74,1.17,0.00,0.11,0.42,0.00,0.13,0.32,1.00,1.74,2.17,1.00,1.11,1.42,1.00,1.13,1.32,0.10,0.00,0.00,0.13,0.00,0.00,0.17,0.00,0.00
12/11/2004,4.533009,29.969999,0.991071,0.68%,-3.91%,-0.20%,10/02/2005,11/05/2005,07/11/2005,1.03,0.87,1.41,1.27,0.83,1.28,2.17,0.90,2.17,0.87,1.10,1.41,0.83,1.13,1.28,0.90,1.75,2.17,0.87,1.10,1.41,0.83,1.13,1.28,0.90,1.75,2.17,0.00,0.75,1.17,0.00,0.10,0.41,0.00,0.13,0.28,1.00,1.75,2.17,1.00,1.10,1.41,1.00,1.13,1.28,0.10,0.00,0.00,0.13,0.00,0.00,0.17,0.00,0.00
15/11/2004,4.604491,27.389999,0.986429,-3.00%,-0.43%,-0.24%,13/02/2005,14/05/2005,10/11/2005,1.04,0.95,1.53,1.25,0.91,1.29,2.12,0.99,2.22,0.95,1.18,1.53,0.91,1.15,1.29,0.99,1.77,2.22,0.95,1.18,1.53,0.91,1.15,1.29,0.99,1.77,2.22,0.00,0.77,1.22,0.00,0.18,0.53,0.00,0.15,0.29,1.00,1.77,2.22,1.00,1.18,1.53,1.00,1.15,1.29,0.01,0.00,0.00,0.05,0.00,0.00,0.09,0.00,0.00
16/11/2004,4.297392,27.120001,0.981071,-0.01%,0.08%,-0.03%,14/02/2005,15/05/2005,11/11/2005,1.12,0.96,1.54,1.34,0.94,1.29,2.26,1.01,2.24,0.96,1.21,1.54,0.94,1.19,1.34,1.01,1.84,2.26,0.96,1.21,1.54,0.94,1.19,1.34,1.01,1.84,2.26,0.01,0.84,1.26,0.00,0.21,0.54,0.00,0.19,0.34,1.01,1.84,2.26,1.00,1.21,1.54,1.00,1.19,1.34,0.00,0.00,0.00,0.04,0.00,0.00,0.06,0.00,0.00
17/11/2004,4.296396,27.17,0.980357,-1.27%,-0.16%,0.39%,15/02/2005,16/05/2005,12/11/2005,1.13,0.95,1.61,1.34,0.94,1.30,2.26,1.01,2.24,0.95,1.23,1.61,0.94,1.19,1.34,1.01,1.84,2.26,0.95,1.23,1.61,0.94,1.19,1.34,1.01,1.84,2.26,0.01,0.84,1.26,0.00,0.23,0.61,0.00,0.19,0.34,1.01,1.84,2.26,1.00,1.23,1.61,1.00,1.19,1.34,0.00,0.00,0.00,0.05,0.00,0.00,0.06,0.00,0.00
18/11/2004,4.172859,27.07,0.989107,0.48%,-0.34%,-0.17%,16/02/2005,17/05/2005,13/11/2005,1.18,0.95,1.63,1.39,0.94,1.28,2.37,1.02,2.25,0.95,1.25,1.63,0.94,1.20,1.39,1.02,1.88,2.37,0.95,1.25,1.63,0.94,1.20,1.39,1.02,1.88,2.37,0.02,0.88,1.37,0.00,0.25,0.63,0.00,0.20,0.39,1.02,1.88,2.37,1.00,1.25,1.63,1.00,1.20,1.39,0.00,0.00,0.00,0.05,0.00,0.00,0.06,0.00,0.00
19/11/2004,4.219185,26.860001,0.985179,-1.12%,-0.34%,4.61%,17/02/2005,18/05/2005,14/11/2005,1.17,0.95,1.59,1.41,0.96,1.30,2.34,1.02,2.23,0.95,1.24,1.59,0.96,1.22,1.41,1.02,1.86,2.34,0.95,1.24,1.59,0.96,1.22,1.41,1.02,1.86,2.34,0.02,0.86,1.34,0.00,0.24,0.59,0.00,0.22,0.41,1.02,1.86,2.34,1.00,1.24,1.59,1.00,1.22,1.41,0.00,0.00,0.00,0.05,0.00,0.00,0.04,0.00,0.00
22/11/2004,4.112087,26.65,1.095536,0.63%,-0.20%,-0.06%,20/02/2005,21/05/2005,17/11/2005,1.20,0.96,1.43,1.45,0.96,1.17,2.44,1.05,2.10,0.96,1.20,1.43,0.96,1.19,1.45,1.05,1.87,2.44,0.96,1.20,1.43,0.96,1.19,1.45,1.05,1.87,2.44,0.05,0.87,1.44,0.00,0.20,0.43,0.00,0.19,0.45,1.05,1.87,2.44,1.00,1.20,1.43,1.00,1.19,1.45,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00
23/11/2004,4.172361,26.530001,1.094107,1.84%,0.18%,1.93%,21/02/2005,22/05/2005,18/11/2005,1.14,0.95,1.39,1.52,0.97,1.30,2.39,1.06,2.11,0.95,1.16,1.39,0.97,1.27,1.52,1.06,1.85,2.39,0.95,1.16,1.39,0.97,1.27,1.52,1.06,1.85,2.39,0.06,0.85,1.39,0.00,0.16,0.39,0.00,0.27,0.52,1.06,1.85,2.39,1.00,1.16,1.39,1.00,1.27,1.52,0.00,0.00,0.00,0.05,0.00,0.00,0.03,0.00,0.00
24/11/2004,4.352685,26.639999,1.14375,1.14%,-0.07%,0.34%,22/02/2005,23/05/2005,19/11/2005,1.10,0.95,1.33,1.46,0.97,1.24,2.29,1.06,2.03,0.95,1.12,1.33,0.97,1.22,1.46,1.06,1.79,2.29,0.95,1.12,1.33,0.97,1.22,1.46,1.06,1.79,2.29,0.06,0.79,1.29,0.00,0.12,0.33,0.00,0.22,0.46,1.06,1.79,2.29,1.00,1.12,1.33,1.00,1.22,1.46,0.00,0.00,0.00,0.05,0.00,0.00,0.03,0.00,0.00
26/11/2004,4.468003,26.6,1.152679,0.40%,0.28%,2.54%,24/02/2005,25/05/2005,21/11/2005,1.05,0.95,1.38,1.45,0.97,1.23,2.28,1.06,2.01,0.95,1.13,1.38,0.97,1.22,1.45,1.06,1.78,2.28,0.95,1.13,1.38,0.97,1.22,1.45,1.06,1.78,2.28,0.06,0.78,1.28,0.00,0.13,0.38,0.00,0.22,0.45,1.06,1.78,2.28,1.00,1.13,1.38,1.00,1.22,1.45,0.00,0.00,0.00,0.05,0.00,0.00,0.03,0.00,0.00
29/11/2004,4.509348,26.77,1.222143,0.22%,0.06%,-0.89%,27/02/2005,28/05/2005,24/11/2005,1.04,0.94,1.31,1.44,0.96,1.16,2.37,1.05,1.90,0.94,1.10,1.31,0.96,1.19,1.44,1.05,1.77,2.37,0.94,1.10,1.31,0.96,1.19,1.44,1.05,1.77,2.37,0.05,0.77,1.37,0.00,0.10,0.31,0.00,0.19,0.44,1.05,1.77,2.37,1.00,1.10,1.31,1.00,1.19,1.44,0.00,0.00,0.00,0.06,0.00,0.00,0.04,0.00,0.00
30/11/2004,4.532511,26.809999,1.197321,-0.48%,0.71%,0.48%,28/02/2005,29/05/2005,25/11/2005,1.03,0.94,1.34,1.43,0.96,1.19,2.36,1.04,2.07,0.94,1.10,1.34,0.96,1.19,1.43,1.04,1.82,2.36,0.94,1.10,1.34,0.96,1.19,1.43,1.04,1.82,2.36,0.04,0.82,1.36,0.00,0.10,0.34,0.00,0.19,0.43,1.04,1.82,2.36,1.00,1.10,1.34,1.00,1.19,1.43,0.00,0.00,0.00,0.06,0.00,0.00,0.04,0.00,0.00
01/12/2004,4.4822,27.25,1.210536,-0.14%,-0.26%,-1.69%,01/03/2005,30/05/2005,26/11/2005,1.03,0.93,1.31,1.54,0.95,1.17,2.38,1.02,2.06,0.93,1.09,1.31,0.95,1.22,1.54,1.02,1.82,2.38,0.93,1.09,1.31,0.95,1.22,1.54,1.02,1.82,2.38,0.02,0.82,1.38,0.00,0.09,0.31,0.00,0.22,0.54,1.02,1.82,2.38,1.00,1.09,1.31,1.00,1.22,1.54,0.00,0.00,0.00,0.07,0.00,0.00,0.05,0.00,0.00
02/12/2004,4.468252,27.09,1.164464,0.24%,0.22%,-1.72%,02/03/2005,31/05/2005,27/11/2005,1.03,0.93,1.35,1.55,0.95,1.22,2.36,1.02,2.09,0.93,1.11,1.35,0.95,1.24,1.55,1.02,1.82,2.36,0.93,1.11,1.35,0.95,1.24,1.55,1.02,1.82,2.36,0.02,0.82,1.36,0.00,0.11,0.35,0.00,0.24,0.55,1.02,1.82,2.36,1.00,1.11,1.35,1.00,1.24,1.55,0.00,0.00,0.00,0.07,0.00,0.00,0.05,0.00,0.00
03/12/2004,4.493159,27.23,1.119286,-1.00%,0.16%,2.10%,03/03/2005,01/06/2005,28/11/2005,1.04,0.92,1.33,1.60,0.95,1.29,2.35,1.02,2.22,0.92,1.10,1.33,0.95,1.28,1.60,1.02,1.86,2.35,0.92,1.10,1.33,0.95,1.28,1.60,1.02,1.86,2.35,0.02,0.86,1.35,0.00,0.10,0.33,0.00,0.28,0.60,1.02,1.86,2.35,1.00,1.10,1.33,1.00,1.28,1.60,0.00,0.00,0.00,0.08,0.00,0.00,0.05,0.00,0.00
06/12/2004,4.390792,27.33,1.174643,-1.21%,-0.42%,-1.95%,06/03/2005,04/06/2005,01/12/2005,1.07,0.93,1.30,1.63,0.94,1.23,2.35,1.02,2.18,0.93,1.10,1.30,0.94,1.27,1.63,1.02,1.85,2.35,0.93,1.10,1.30,0.94,1.27,1.63,1.02,1.85,2.35,0.02,0.85,1.35,0.00,0.10,0.30,0.00,0.27,0.63,1.02,1.85,2.35,1.00,1.10,1.30,1.00,1.27,1.63,0.00,0.00,0.00,0.07,0.00,0.00,0.06,0.00,0.00
07/12/2004,4.269746,27.07,1.123036,-0.37%,0.46%,0.27%,07/03/2005,05/06/2005,02/12/2005,1.10,0.94,1.36,1.70,0.94,1.21,2.44,1.03,2.31,0.94,1.13,1.36,0.94,1.28,1.70,1.03,1.93,2.44,0.94,1.13,1.36,0.94,1.28,1.70,1.03,1.93,2.44,0.03,0.93,1.44,0.00,0.13,0.36,0.00,0.28,0.70,1.03,1.93,2.44,1.00,1.13,1.36,1.00,1.28,1.70,0.00,0.00,0.00,0.06,0.00,0.00,0.06,0.00,0.00
08/12/2004,4.233631,27.360001,1.13,0.87%,-0.21%,0.48%,08/03/2005,06/06/2005,03/12/2005,1.09,0.93,1.28,1.71,0.93,1.20,2.46,1.02,2.27,0.93,1.10,1.28,0.93,1.28,1.71,1.02,1.92,2.46,0.93,1.10,1.28,0.93,1.28,1.71,1.02,1.92,2.46,0.02,0.92,1.46,0.00,0.10,0.28,0.00,0.28,0.71,1.02,1.92,2.46,1.00,1.10,1.28,1.00,1.28,1.71,0.00,0.00,0.00,0.07,0.00,0.00,0.07,0.00,0.00
09/12/2004,4.319559,27.23,1.142679,-0.45%,-0.24%,0.78%,09/03/2005,07/06/2005,04/12/2005,1.05,0.93,1.23,1.69,0.94,1.14,2.34,1.02,2.31,0.93,1.07,1.23,0.94,1.26,1.69,1.02,1.89,2.34,0.93,1.07,1.23,0.94,1.26,1.69,1.02,1.89,2.34,0.02,0.89,1.34,0.00,0.07,0.23,0.00,0.26,0.69,1.02,1.89,2.34,1.00,1.07,1.23,1.00,1.26,1.69,0.00,0.00,0.00,0.07,0.00,0.00,0.06,0.00,0.00
10/12/2004,4.275225,27.08,1.163393,-0.30%,0.27%,-0.16%,10/03/2005,08/06/2005,05/12/2005,1.05,0.94,1.22,1.63,0.94,1.13,2.36,1.03,2.20,0.94,1.07,1.22,0.94,1.23,1.63,1.03,1.87,2.36,0.94,1.07,1.22,0.94,1.23,1.63,1.03,1.87,2.36,0.03,0.87,1.36,0.00,0.07,0.22,0.00,0.23,0.63,1.03,1.87,2.36,1.00,1.07,1.22,1.00,1.23,1.63,0.00,0.00,0.00,0.06,0.00,0.00,0.06,0.00,0.00
13/12/2004,4.245337,27.25,1.159107,2.05%,-0.03%,0.25%,13/03/2005,11/06/2005,08/12/2005,1.03,0.92,1.24,1.64,0.93,1.14,2.41,1.02,2.28,0.92,1.06,1.24,0.93,1.24,1.64,1.02,1.90,2.41,0.92,1.06,1.24,0.93,1.24,1.64,1.02,1.90,2.41,0.02,0.90,1.41,0.00,0.06,0.24,0.00,0.24,0.64,1.02,1.90,2.41,1.00,1.06,1.24,1.00,1.24,1.64,0.00,0.00,0.00,0.08,0.00,0.00,0.07,0.00,0.00
14/12/2004,4.450568,27.23,1.165893,0.26%,-0.19%,-0.02%,14/03/2005,12/06/2005,09/12/2005,0.98,0.92,1.24,1.58,0.93,1.10,2.29,1.02,2.28,0.92,1.05,1.24,0.93,1.20,1.58,1.02,1.86,2.29,0.92,1.05,1.24,0.93,1.20,1.58,1.02,1.86,2.29,0.02,0.86,1.29,0.00,0.05,0.24,0.00,0.20,0.58,1.02,1.86,2.29,1.00,1.05,1.24,1.00,1.20,1.58,0.00,0.00,0.00,0.08,0.00,0.00,0.07,0.00,0.00
15/12/2004,4.477716,27.110001,1.165357,-0.81%,0.08%,0.88%,15/03/2005,13/06/2005,10/12/2005,0.99,0.92,1.26,1.57,0.93,1.10,2.28,1.01,2.30,0.92,1.06,1.26,0.93,1.20,1.57,1.01,1.86,2.30,0.92,1.06,1.26,0.93,1.20,1.57,1.01,1.86,2.30,0.01,0.86,1.30,0.00,0.06,0.26,0.00,0.20,0.57,1.01,1.86,2.30,1.00,1.06,1.26,1.00,1.20,1.57,0.00,0.00,0.00,0.08,0.00,0.00,0.07,0.00,0.00
16/12/2004,4.395275,27.16,1.189286,0.88%,-0.32%,-1.06%,16/03/2005,14/06/2005,11/12/2005,1.00,0.91,1.24,1.58,0.93,1.08,2.34,1.00,2.25,0.91,1.05,1.24,0.93,1.20,1.58,1.00,1.86,2.34,0.91,1.05,1.24,0.93,1.20,1.58,1.00,1.86,2.34,0.00,0.86,1.34,0.00,0.05,0.24,0.00,0.20,0.58,1.00,1.86,2.34,1.00,1.05,1.24,1.00,1.20,1.58,0.00,0.00,0.00,0.09,0.00,0.00,0.07,0.00,0.00
17/12/2004,4.485188,26.959999,1.160536,1.18%,-0.02%,-1.54%,17/03/2005,15/06/2005,12/12/2005,1.00,0.91,1.30,1.53,0.94,1.14,2.29,1.02,2.31,0.91,1.07,1.30,0.94,1.20,1.53,1.02,1.87,2.31,0.91,1.07,1.30,0.94,1.20,1.53,1.02,1.87,2.31,0.02,0.87,1.31,0.00,0.07,0.30,0.00,0.20,0.53,1.02,1.87,2.31,1.00,1.07,1.30,1.00,1.20,1.53,0.00,0.00,0.00,0.09,0.00,0.00,0.06,0.00,0.00
20/12/2004,4.608227,26.950001,1.12,-0.30%,0.19%,0.67%,20/03/2005,18/06/2005,15/12/2005,0.98,0.90,1.39,1.49,0.94,1.18,2.28,1.00,2.30,0.90,1.09,1.39,0.94,1.20,1.49,1.00,1.86,2.30,0.90,1.09,1.39,0.94,1.20,1.49,1.00,1.86,2.30,0.00,0.86,1.30,0.00,0.09,0.39,0.00,0.20,0.49,1.00,1.86,2.30,1.00,1.09,1.39,1.00,1.20,1.49,0.00,0.00,0.00,0.10,0.00,0.00,0.06,0.00,0.00
21/12/2004,4.576596,27.07,1.137321,0.60%,-0.16%,0.04%,21/03/2005,19/06/2005,16/12/2005,0.98,0.89,1.37,1.56,0.93,1.18,2.34,0.99,2.23,0.89,1.08,1.37,0.93,1.22,1.56,0.99,1.86,2.34,0.89,1.08,1.37,0.93,1.22,1.56,0.99,1.86,2.34,0.00,0.86,1.34,0.00,0.08,0.37,0.00,0.22,0.56,1.00,1.86,2.34,1.00,1.08,1.37,1.00,1.22,1.56,0.01,0.00,0.00,0.11,0.00,0.00,0.07,0.00,0.00
22/12/2004,4.640108,26.969999,1.138393,0.37%,0.06%,0.18%,22/03/2005,20/06/2005,17/12/2005,0.96,0.89,1.34,1.54,0.93,1.18,2.31,0.99,2.24,0.89,1.06,1.34,0.93,1.22,1.54,0.99,1.85,2.31,0.89,1.06,1.34,0.93,1.22,1.54,0.99,1.85,2.31,0.00,0.85,1.31,0.00,0.06,0.34,0.00,0.22,0.54,1.00,1.85,2.31,1.00,1.06,1.34,1.00,1.22,1.54,0.01,0.00,0.00,0.11,0.00,0.00,0.07,0.00,0.00
23/12/2004,4.679958,27.01,1.143036,0.92%,-0.26%,-0.58%,23/03/2005,21/06/2005,18/12/2005,0.95,0.90,1.33,1.53,0.93,1.18,2.26,0.99,2.25,0.90,1.06,1.33,0.93,1.22,1.53,0.99,1.84,2.26,0.90,1.06,1.33,0.93,1.22,1.53,0.99,1.84,2.26,0.00,0.84,1.26,0.00,0.06,0.33,0.00,0.22,0.53,1.00,1.84,2.26,1.00,1.06,1.33,1.00,1.22,1.53,0.01,0.00,0.00,0.10,0.00,0.00,0.07,0.00,0.00
27/12/2004,4.779834,26.85,1.127857,0.19%,0.16%,0.70%,27/03/2005,25/06/2005,22/12/2005,0.95,0.90,1.35,1.50,0.94,1.20,2.25,0.99,2.34,0.90,1.06,1.35,0.94,1.21,1.50,0.99,1.86,2.34,0.90,1.06,1.35,0.94,1.21,1.50,0.99,1.86,2.34,0.00,0.86,1.34,0.00,0.06,0.35,0.00,0.21,0.50,1.00,1.86,2.34,1.00,1.06,1.35,1.00,1.21,1.50,0.01,0.00,0.00,0.10,0.00,0.00,0.06,0.00,0.00
28/12/2004,4.801005,26.950001,1.146071,0.03%,-0.08%,0.18%,28/03/2005,26/06/2005,23/12/2005,0.94,0.90,1.33,1.58,0.93,1.16,2.24,0.99,2.29,0.90,1.05,1.33,0.93,1.22,1.58,0.99,1.84,2.29,0.90,1.05,1.33,0.93,1.22,1.58,0.99,1.84,2.29,0.00,0.84,1.29,0.00,0.05,0.33,0.00,0.22,0.58,1.00,1.84,2.29,1.00,1.05,1.33,1.00,1.22,1.58,0.01,0.00,0.00,0.10,0.00,0.00,0.07,0.00,0.00
29/12/2004,4.804492,26.9,1.150714,1.05%,-0.23%,0.24%,29/03/2005,27/06/2005,24/12/2005,0.93,0.89,1.30,1.58,0.93,1.15,2.23,0.99,2.28,0.89,1.04,1.30,0.93,1.22,1.58,0.99,1.83,2.28,0.89,1.04,1.30,0.93,1.22,1.58,0.99,1.83,2.28,0.00,0.83,1.28,0.00,0.04,0.30,0.00,0.22,0.58,1.00,1.83,2.28,1.00,1.04,1.30,1.00,1.22,1.58,0.01,0.00,0.00,0.11,0.00,0.00,0.07,0.00,0.00
30/12/2004,4.921553,26.76,1.157143,-1.07%,-0.06%,-0.27%,30/03/2005,28/06/2005,25/12/2005,0.91,0.90,1.32,1.53,0.94,1.15,2.18,0.99,2.29,0.90,1.05,1.32,0.94,1.21,1.53,0.99,1.82,2.29,0.90,1.05,1.32,0.94,1.21,1.53,0.99,1.82,2.29,0.00,0.82,1.29,0.00,0.05,0.32,0.00,0.21,0.53,1.00,1.82,2.29,1.00,1.05,1.32,1.00,1.21,1.53,0.01,0.00,0.00,0.10,0.00,0.00,0.06,0.00,0.00
31/12/2004,4.801752,26.719999,1.15,2.18%,0.03%,-0.76%,31/03/2005,29/06/2005,26/12/2005,0.94,0.90,1.29,1.52,0.94,1.13,2.20,0.99,2.28,0.90,1.04,1.29,0.94,1.20,1.52,0.99,1.83,2.28,0.90,1.04,1.29,0.94,1.20,1.52,0.99,1.83,2.28,0.00,0.83,1.28,0.00,0.04,0.29,0.00,0.20,0.52,1.00,1.83,2.28,1.00,1.04,1.29,1.00,1.20,1.52,0.01,0.00,0.00,0.10,0.00,0.00,0.06,0.00,0.00
03/01/2005,5.048826,26.74,1.130179,-1.80%,0.16%,0.44%,03/04/2005,02/07/2005,29/12/2005,0.91,0.91,1.30,1.44,0.94,1.15,2.07,0.98,2.26,0.91,1.04,1.30,0.94,1.18,1.44,0.98,1.77,2.26,0.91,1.04,1.30,0.94,1.18,1.44,0.98,1.77,2.26,0.00,0.77,1.26,0.00,0.04,0.30,0.00,0.18,0.44,1.00,1.77,2.26,1.00,1.04,1.30,1.00,1.18,1.44,0.02,0.00,0.00,0.09,0.00,0.00,0.06,0.00,0.00
04/01/2005,4.844342,26.84,1.141786,-0.22%,-0.10%,0.38%,04/04/2005,03/07/2005,30/12/2005,0.95,0.90,1.29,1.50,0.93,1.14,2.13,0.97,2.25,0.90,1.05,1.29,0.93,1.19,1.50,0.97,1.79,2.25,0.90,1.05,1.29,0.93,1.19,1.50,0.97,1.79,2.25,0.00,0.79,1.25,0.00,0.05,0.29,0.00,0.19,0.50,1.00,1.79,2.25,1.00,1.05,1.29,1.00,1.19,1.50,0.03,0.00,0.00,0.10,0.00,0.00,0.07,0.00,0.00
05/01/2005,4.819685,26.780001,1.151786,-1.13%,-0.05%,0.03%,05/04/2005,04/07/2005,31/12/2005,0.97,0.91,1.30,1.53,0.93,1.18,2.14,0.98,2.23,0.91,1.06,1.30,0.93,1.21,1.53,0.98,1.78,2.23,0.91,1.06,1.30,0.93,1.21,1.53,0.98,1.78,2.23,0.00,0.78,1.23,0.00,0.06,0.30,0.00,0.21,0.53,1.00,1.78,2.23,1.00,1.06,1.30,1.00,1.21,1.53,0.02,0.00,0.00,0.09,0.00,0.00,0.07,0.00,0.00
06/01/2005,4.696148,26.75,1.152679,1.20%,-0.13%,3.05%,06/04/2005,05/07/2005,01/01/2006,1.00,0.92,1.31,1.57,0.93,1.18,2.20,1.00,2.32,0.92,1.08,1.31,0.93,1.23,1.57,1.00,1.84,2.32,0.92,1.08,1.31,0.93,1.23,1.57,1.00,1.84,2.32,0.00,0.84,1.32,0.00,0.08,0.31,0.00,0.23,0.57,1.00,1.84,2.32,1.00,1.08,1.31,1.00,1.23,1.57,0.00,0.00,0.00,0.08,0.00,0.00,0.07,0.00,0.00
